date,region,name,tie_percentage,total_matches_played,win_percentage,latitude,longitude,final_won,goals_scored,number_of_world_cups
2018-01-01,,Japan,0.190476,21,0.238095,35.962,137.855,0,20,7
2018-01-01,,Algeria,0.230769,13,0.230769,28.605,2.640,0,13,4
2018-01-01,,Northern Ireland,0.384615,13,0.230769,54.500,-6.500,0,13,3
2018-01-01,,Republic of Ireland,0.461538,13,0.230769,53.214,-7.588,0,10,3
2018-01-01,,South Africa,0.444444,9,0.222222,-31.700,23.441,0,11,3
2018-01-01,,Korea Republic,0.235294,34,0.205882,36.338,128.160,0,34,11
2018-01-01,,Greece,0.100000,10,0.200000,39.787,21.617,0,5,3
2018-01-01,,Wales,0.600000,5,0.200000,52.500,-3.500,0,4,2
2018-01-01,,Saudi Arabia,0.125000,16,0.187500,24.191,44.320,0,11,6
2018-01-01,,Cameroon,0.304348,23,0.173913,4.400,12.131,0,18,8
2018-01-01,,Scotland,0.304348,23,0.173913,56.000,-4.000,0,25,8
2018-01-01,,Slovenia,0.166667,6,0.166667,46.037,14.534,0,5,2
2018-01-01,,Bulgaria,0.269231,26,0.153846,42.625,24.521,0,22,7
2018-01-01,,Korea DPR,0.142857,7,0.142857,39.767,126.389,0,6,2
2018-01-01,,IR Iran,0.266667,15,0.133333,33.408,54.042,0,9,6
2018-01-01,,Tunisia,0.266667,15,0.133333,35.594,9.421,0,13,6
2018-01-01,,Australia,0.250000,16,0.125000,-24.578,133.582,0,13,6
2018-01-01,,Morocco,0.312500,16,0.125000,31.129,-7.355,0,14,6
2018-01-01,,Angola,0.666667,3,0.000000,-12.836,17.808,0,1,1
2018-01-01,,Bolivia,0.166667,6,0.000000,-16.710,-65.183,0,1,3
2018-01-01,,Canada,0.000000,3,0.000000,59.207,-111.194,0,0,2
2018-01-01,,China PR,0.000000,3,0.000000,35.175,99.388,0,0,1
2018-01-01,,Dutch East Indies,0.000000,1,0.000000,-0.739,114.045,0,0,1
2018-01-01,,Egypt,0.285714,7,0.000000,26.160,28.742,0,5,3
2018-01-01,,El Salvador,0.000000,6,0.000000,13.848,-89.229,0,1,2
2018-01-01,,Haiti,0.000000,3,0.000000,19.318,-72.421,0,2,1
2018-01-01,,Honduras,0.333333,9,0.000000,14.881,-87.123,0,3,3
2018-01-01,,Iceland,0.333333,3,0.000000,64.826,-18.417,0,2,1
2018-01-01,,Iraq,0.000000,3,0.000000,33.545,43.278,0,1,1
2018-01-01,,Israel,0.666667,3,0.000000,30.992,34.834,0,1,1
2018-01-01,,Kuwait,0.333333,3,0.000000,29.317,47.427,0,2,1
2018-01-01,,New Zealand,0.500000,6,0.000000,-42.558,172.377,0,4,2
2018-01-01,,Panama,0.000000,3,0.000000,8.348,-81.005,0,2,1
2018-01-01,,Serbia and Montenegro,0.000000,3,0.000000,44.021,20.699,0,2,1
2018-01-01,,Togo,0.000000,3,0.000000,7.700,1.106,0,1,1
2018-01-01,,Trinidad and Tobago,0.333333,3,0.000000,10.444,-61.260,0,0,1
2018-01-01,,United Arab Emirates,0.000000,3,0.000000,23.930,53.903,0,2,1
2018-01-01,,Zaire,0.000000,3,0.000000,-1.418,23.607,0,0,1
2022-01-01,South America,Brazil,0.122807,114,0.692982,-11.694,-48.978,5,237,22
2022-01-01,Europe,Germany,0.107143,56,0.678571,51.382,9.988,2,126,11
2022-01-01,Europe,FR West Germany,0.196429,56,0.607143,51.382,9.988,2,106,9
2022-01-01,South America,Argentina,0.113636,88,0.602273,-33.166,-64.310,3,152,18
2022-01-01,Europe,Ukraine,0.000000,5,0.600000,49.364,32.132,0,5,1
2022-01-01,Europe,Croatia,0.133333,30,0.566667,45.754,16.385,0,43,6
2022-01-01,Europe,Netherlands,0.181818,55,0.563636,52.170,5.010,0,96,11
2022-01-01,Europe,France,0.123288,73,0.561644,46.656,2.543,2,136,16
2022-01-01,Europe,Italy,0.204819,83,0.554217,44.371,11.108,4,128,18
2022-01-01,Europe,Portugal,0.142857,35,0.514286,40.957,-7.937,0,61,8
2022-01-01,Europe,FR Yugoslavia,0.250000,4,0.500000,44.021,20.699,0,5,1
2022-01-01,Europe,Turkey,0.100000,10,0.500000,39.144,34.188,0,20,2
2022-01-01,Europe,FR Soviet Union,0.193548,31,0.483871,64.736,104.062,0,53,7
2022-01-01,Europe,Spain,0.179104,67,0.477612,40.617,-3.388,1,108,16
2022-01-01,Europe,Hungary,0.093750,32,0.468750,47.174,19.618,0,87,9
2022-01-01,Europe,Poland,0.157895,38,0.447368,52.442,19.720,0,49,9
2022-01-01,Europe,England,0.243243,74,0.445946,52.160,-0.700,1,104,16
2022-01-01,South America,Uruguay,0.203390,59,0.440678,-32.948,-56.249,2,89,14
2022-01-01,Europe,Belgium,0.176471,51,0.431373,50.675,4.459,0,69,14
2022-01-01,Europe,Yugoslavia,0.181818,33,0.424242,44.021,20.699,0,55,8
2022-01-01,Africa,Senegal,0.250000,12,0.416667,15.044,-15.081,0,16,3
2022-01-01,Europe,Austria,0.137931,29,0.413793,47.650,14.705,0,43,7
2022-01-01,South America,Colombia,0.090909,22,0.409091,3.794,-73.606,0,32,6
2022-01-01,Europe,Sweden,0.235294,51,0.392157,66.219,19.000,0,80,12
2022-01-01,Europe,Denmark,0.217391,23,0.391304,56.113,9.096,0,31,6
2022-01-01,South America,Ecuador,0.153846,13,0.384615,-1.151,-78.308,0,14,4
2022-01-01,Europe,Romania,0.142857,21,0.380952,45.933,25.119,0,30,7
2022-01-01,Europe,Czechoslovakia,0.166667,30,0.366667,49.848,15.281,0,44,8
2022-01-01,Europe,Russia,0.142857,14,0.357143,64.736,104.062,0,24,4
2022-01-01,Europe,Switzerland,0.170732,41,0.341463,46.779,8.033,0,55,12
2022-01-01,Europe,Bosnia and Herzegovina,0.000000,3,0.333333,44.342,17.804,0,4,1
2022-01-01,South America,Chile,0.181818,33,0.333333,-23.176,-69.201,0,40,9
2022-01-01,North America,Costa Rica,0.142857,21,0.333333,10.126,-84.075,0,22,6
2022-01-01,Africa,Côte d'Ivoire,0.111111,9,0.333333,7.497,-5.336,0,13,3
2022-01-01,North America,Cuba,0.333333,3,0.333333,20.571,-76.456,0,5,1
2022-01-01,Europe,Czech Republic,0.000000,3,0.333333,49.848,15.281,0,3,1
2022-01-01,Europe,Germany DR,0.333333,6,0.333333,51.382,9.988,0,5,1
2022-01-01,Africa,Ghana,0.133333,15,0.333333,7.258,-1.062,0,18,4
2022-01-01,North America,Jamaica,0.000000,3,0.333333,18.163,-77.477,0,3,1
2022-01-01,South America,Paraguay,0.333333,27,0.296296,-23.266,-58.409,0,30,8
2022-01-01,Africa,Nigeria,0.142857,21,0.285714,9.342,7.678,0,23,6
2022-01-01,North America,Mexico,0.216667,60,0.283333,22.925,-101.680,0,62,17
2022-01-01,Asia,Japan,0.160000,25,0.280000,35.962,137.855,0,25,7
2022-01-01,South America,Peru,0.166667,18,0.277778,-12.664,-72.980,0,21,5
2022-01-01,Africa,Morocco,0.260870,23,0.260870,31.129,-7.355,0,20,6
2022-01-01,Europe,Norway,0.375000,8,0.250000,61.370,9.303,0,7,3
2022-01-01,Europe,Slovakia,0.250000,4,0.250000,48.860,19.443,0,5,1
2022-01-01,North America,United States,0.216216,37,0.243243,40.079,-98.816,0,40,11
2022-01-01,Africa,Algeria,0.230769,13,0.230769,28.605,2.640,0,13,4
2022-01-01,Europe,Northern Ireland,0.384615,13,0.230769,54.500,-6.500,0,13,3
2022-01-01,Europe,Republic of Ireland,0.461538,13,0.230769,53.214,-7.588,0,10,3
2022-01-01,Europe,Serbia,0.111111,9,0.222222,44.021,20.699,0,9,3
2022-01-01,Africa,South Africa,0.444444,9,0.222222,-31.700,23.441,0,11,3
2022-01-01,Asia,Korea Republic,0.236842,38,0.210526,36.338,128.160,0,39,11
2022-01-01,Asia,Saudi Arabia,0.105263,19,0.210526,24.191,44.320,0,14,6
2022-01-01,Oceania,Australia,0.200000,20,0.200000,-24.578,133.582,0,17,6
2022-01-01,Europe,Greece,0.100000,10,0.200000,39.787,21.617,0,5,3
2022-01-01,Africa,Cameroon,0.307692,26,0.192308,4.400,12.131,0,22,8
2022-01-01,Europe,Scotland,0.304348,23,0.173913,56.000,-4.000,0,25,8
2022-01-01,Asia,IR Iran,0.222222,18,0.166667,33.408,54.042,0,13,6
2022-01-01,Europe,Slovenia,0.166667,6,0.166667,46.037,14.534,0,5,2
2022-01-01,Africa,Tunisia,0.277778,18,0.166667,35.594,9.421,0,14,6
2022-01-01,Europe,Bulgaria,0.269231,26,0.153846,42.625,24.521,0,22,7
2022-01-01,Asia,Korea DPR,0.142857,7,0.142857,39.767,126.389,0,6,2
2022-01-01,Europe,Wales,0.500000,8,0.125000,52.500,-3.500,0,5,2
2022-01-01,Africa,Angola,0.666667,3,0.000000,-12.836,17.808,0,1,1
2022-01-01,South America,Bolivia,0.166667,6,0.000000,-16.710,-65.183,0,1,3
2022-01-01,North America,Canada,0.000000,6,0.000000,59.207,-111.194,0,2,2
2022-01-01,Asia,China PR,0.000000,3,0.000000,35.175,99.388,0,0,1
2022-01-01,Asia,Dutch East Indies,0.000000,1,0.000000,-0.739,114.045,0,0,1
2022-01-01,Africa,Egypt,0.285714,7,0.000000,26.160,28.742,0,5,3
2022-01-01,North America,El Salvador,0.000000,6,0.000000,13.848,-89.229,0,1,2
2022-01-01,North America,Haiti,0.000000,3,0.000000,19.318,-72.421,0,2,1
2022-01-01,North America,Honduras,0.333333,9,0.000000,14.881,-87.123,0,3,3
2022-01-01,Europe,Iceland,0.333333,3,0.000000,64.826,-18.417,0,2,1
2022-01-01,Asia,Iraq,0.000000,3,0.000000,33.545,43.278,0,1,1
2022-01-01,Asia,Israel,0.666667,3,0.000000,30.992,34.834,0,1,1
2022-01-01,Asia,Kuwait,0.333333,3,0.000000,29.317,47.427,0,2,1
2022-01-01,Oceania,New Zealand,0.500000,6,0.000000,-42.558,172.377,0,4,2
2022-01-01,North America,Panama,0.000000,3,0.000000,8.348,-81.005,0,2,1
2022-01-01,Asia,Qatar,0.000000,3,0.000000,25.317,51.152,0,1,1
2022-01-01,Europe,Serbia and Montenegro,0.000000,3,0.000000,44.021,20.699,0,2,1
2022-01-01,Africa,Togo,0.000000,3,0.000000,7.700,1.106,0,1,1
2022-01-01,North America,Trinidad and Tobago,0.333333,3,0.000000,10.444,-61.260,0,0,1
2022-01-01,Asia,United Arab Emirates,0.000000,3,0.000000,23.930,53.903,0,2,1
2022-01-01,Africa,Zaire,0.000000,3,0.000000,-1.418,23.607,0,0,1
